id,followers,username,own_time,last_time,Hop,Non_follower
995487187339706368,1280,Isaiahtgermany,33295,667808,3,0
4537148301,184,frank_andrew02,33295,33295,3,0
1596167297760206851,2,Aya_mkhiz,33295,33295,5,0
731361735756505089,918,adeenstix,33295,667808,1,0
420943973,1986,Kalophain,33295,667808,2,0
777315485209628672,120,arianacajina,33295,33295,1,0
1411629935161221122,19,LuyandaQongqo,33295,33295,2,0
3855768203,599,tinasheparadise,33295,124748,1,0
1454840286195159046,614,dangton_adroit,33295,667808,2,0
1133074219204567040,85,BullsUpRN,33295,33295,1,0
1316055618650861569,911,YoMillah,33295,667808,1,0
3254329784,346,bbgurg,33295,33295,2,0
1322674498307543043,16,LUNARSWORLD1,33295,33295,2,0
3193874047,1015,hannadunn__,33295,33295,1,0
1489701768627896332,181,TheDamola24,33368,33368,2,0
845397739601059840,267,therealtayyym,33368,33368,1,0
2622879363,514,nnrtmw,33368,667808,3,0
927764077602070528,231,KamoBro,33368,411146,1,0
4573642409,14,haechanluverr,33368,33368,1,0
997924836,46,iamuceeoluwa,33368,33368,3,0
1304612925882224640,123,keith_oa,33368,33368,3,0
482726721,2693,_MikoKiko,33368,33368,1,0
1145588888012021761,1221,Kaitleexo,33368,360113,2,0
880274702966546432,142,Archman24,33368,33368,1,0
919590699301068801,2195,glen_sibande,33368,667808,2,0
84996199,1020,J_Shawtyy,33368,33368,1,0
805623753539469312,68,MajorsWrld,33368,33368,1,0
363241546,967,foolio_dread,33368,33368,1,0
1522992850748813312,1626,ewa_square,33368,33368,3,0
2561732816,1221,_verogg,33368,33368,2,0
1273386214125637634,38,MR_Okon,33440,33440,0,1
1265045271081345024,147,shelbitabandita,33440,33440,1,0
910598837336727553,239,MBlues09,33440,33440,0,1
2257427062,1423,Laauuryn_,33440,667808,2,0
2613964596,450,nunez_andr,33440,33440,1,0
1294991864093913088,76,OgwalFredrick2,33440,33440,2,0
796430307490721792,505,literallytianee,33440,667808,2,0
1572690336757022721,46,UGLYBOY_XYY,33440,33440,0,1
3415269281,1044,irlyule,33440,667808,0,1
967148549321342976,5,n_madeyski,33440,33440,1,0
4400144841,356,IssRicc,33440,33440,1,0
1125220399698989058,277,kassandraaxo19,33440,33440,1,0
91013582,1240,BeeAnnaNicholle,33440,667808,2,0
1137296164867514369,3294,AkoredeTHEGOAT,33512,667808,2,0
784502766097960960,9639,bbyfathr,33512,667808,2,0
1053086914461483008,1107,sailorcilvia,33512,667808,2,0
1084577413927964672,144,dantebloomin,33512,667808,0,1
1002188274365091840,1263,Eugene_daystar,33512,667808,2,0
1537974774688649216,3,syn_slush,33512,33512,1,0
3111679842,165,ivan13acuna,33512,33512,0,1
889434318464012288,264,hoeniebee,33512,33512,1,0
412648173,1382,_ahoyle,33512,35462,3,0
784929758312148992,141,joshuwuaa,33512,33512,3,0
3138247488,505,CarmennnnC_,33512,33512,1,0
814192988628914176,127,whoisedom,33512,33512,1,0
1436967032797417472,599,TheOnly_Neo,33512,33512,2,0
3044185445,614,caterakafayat,33512,33512,1,0
1525476765518405638,51,WurldMario,33512,33512,0,1
993479092648456194,99,DetayoBounce,33584,33584,0,1
2672119325,921,nyangwaiii,33584,667808,3,0
1148304457421283336,28,adriansuckslol,33584,33584,1,0
1008691093372899328,116,oswaldeson,33584,33584,3,0
1350525852774260738,2,M_Dot137,33584,33584,2,0
320637496,71,Tahavsar,33584,33584,3,0
1181934345453481984,1233,jxtsara,33584,667808,2,0
1583770538685628416,97,JAJADU13_,33584,33584,1,0
3321523559,59,nickwilde101,33584,33584,1,0
342030622,219,selenaosornio,33584,33584,1,0
743946462,261,corycastelan,33584,33584,0,1
885959978439368704,108,_Makhoaele,33656,667808,1,0
4767013643,77,maliamoreland,33656,33656,0,1
4419014657,777,Tsheppie016,33656,667808,2,0
1042415938778349569,473,THEONLYR2K,33656,667808,2,0
1197138134615633921,6318,baloturnergram,33656,667808,2,0
1430406228023382023,34,daven_flores,33656,33656,0,1
3403038946,866,cozycrypto97,33656,667808,1,0
1436751066465452032,131,ASZulu,33656,33656,0,1
1173227042869002240,90,ShamShamm_,33656,33656,1,0
1419230622699200517,250,big_lekzy,33656,33656,0,1
378781474,681,fakebhuddist,33656,33656,2,0
553153567,461,LucasSlosser,33656,33656,1,0
1007737776278851584,290,_spencyy,33656,33656,1,0
1504678326803255316,118,Danisunflower9,33656,33656,0,1
1638415066998484992,3,xvdjavx_art,33728,33728,1,0
199822339,255,Cody_Mugford,33728,33728,1,0
1889885821,150,Floww_J,33728,33728,1,0
711994153580634113,26,ovo_10_23,33728,33728,1,0
1169897310186196992,44,Mrrr_Redd,33728,33728,0,1
778333884689817601,248,simonksl,33728,33728,1,0
1385568019317919746,1976,mkhize_shantel,33728,33728,3,0
2713511460,12500,jazthemilf,33728,667808,1,0
79899411,100,gqace11,33728,33728,1,0
101371155,147,_Jonathan_Anaya,33728,33728,2,0
1201480038081867776,168,CharlieSpice7,33728,33728,3,0
769751074878005248,9988,miajenevievee,33728,85231,1,0
4572636047,267,bribrisw,33728,33728,1,0
872299227338219520,93,omkarm_,33728,33728,2,0
913574146977730560,396,dezeray_a,33728,33728,1,0
1357419818736119883,2470,kireiprincesa,33728,33728,2,0
949800631795150849,13,BoxdMacnCheese,33800,33800,1,0
954876447474241536,350,IFeoluwa_se,33800,33800,1,0
846488703224762369,453,DallasDFB,33800,33800,2,0
1079160859,705,mcalfred46,33800,667808,1,0
1317998644931530755,5391,HIBEE1980,33800,667808,2,0
875071626542538752,706,MikeAnim_,33800,33800,3,0
1544632687549456387,3,belpsimp,33800,33800,1,0
43839782,619,Obi_Ngene,33800,69349,2,1
952677743724056576,273,MAADScientistJ,33800,667808,1,0
1516219324675076103,1399,Lanre0210,33800,667808,2,0
1289550069998419968,20,p_appss,33800,33800,3,0
975380389631021056,12,skarthik_03,33800,33800,0,1
4085473516,2130,iamkofy,33800,667808,2,0
1502392149312221194,38,pedr8alves,33800,53749,0,1
1482817825614016513,158,ImmanIl7,33800,33800,2,0
1069006013486034949,313,allthingsbrit_,33800,667808,1,0
1310862952212434947,1003,anzie_n,33800,667808,2,0
711225799358222338,299,jabarchery3,33872,33872,2,0
3862387000,142,linetill4,33872,33872,0,1
1134561051570245633,199,Cassius_Vee,33872,180330,1,0
1466706525225897984,2626,bonbonniemc,33872,667808,2,0
2888905733,372,shaltxn,33872,667808,2,0
835547443441848322,77,lucastlvn,33872,33872,0,1
1065603922621095936,2398,Duke_Bethel_,33872,667808,2,0
1165968026648420352,66,edyszn,33872,33872,2,0
2480841601,92,baro_mina,33872,33872,1,0
990321660443156480,33,Trav_french93,33872,33872,0,1
2894225675,287,xheydiemichelle,33872,33872,3,0
1134514601771642881,293,u__gatsheni,33872,667808,0,1
239445521,209,nykkichanel,33872,667808,1,0
2628354217,433,CurriedPotatoe,33872,667808,3,0
68513033,352,roi_alty,33872,48046,1,0
2654940250,192,luke__harrison_,33872,33872,1,0
4842202240,2177,abigail_elisama,33872,667808,2,0
1438264410527698947,302,thandi_xx,33944,667808,2,0
1234845301648904197,116,LungaLebogang,33944,33944,1,0
1572233112603467778,10,TJkravitzz,33944,33944,0,1
1237428090218991616,3583,NiisoShabangu,33944,667808,2,0
3158107095,170,ChrisMRowan,33944,33944,2,0
882699785446313986,5,Beccabeeeeee,33944,33944,1,0
1253469496586756097,1849,Aziphil137,33944,667808,3,0
1099159651059449856,19,TkydXr,33944,33944,0,1
950377221956472832,1625,Irvinforty,33944,667808,1,0
1065482281966542848,3443,TotallyBakeddd,33944,33944,2,0
1953328278,1,Miaxsolo,33944,33944,0,1
1208131711881617408,1524,Asyn_Synista,33944,667808,2,0
1417819842766311424,778,craph001,33944,667808,3,0
767345859193401344,207,Dinishag13,33944,33944,1,0
1106703424287064071,847,lesegoutd,33944,667808,1,0
568675514,292,Aboleyn12,34016,34016,1,0
1022379852962385920,740,ibkayy_,34016,667808,2,0
1382297397951410177,311,Rxzy_xo,34016,667808,3,0
3044786358,80,toblrn,34016,34016,1,0
842677532721844224,1228,melanin_glowry,34016,34016,2,0
878576374403006464,79,marcellasonoio_,34016,34016,1,0
1338146820057391107,1,nefedition,34016,34016,0,1
1171374119079817218,288,Nuellagift1,34016,667808,3,0
2527156385,41,lyndaluisa_,34016,34016,1,0
291511269,725,JesseMarrs_,34016,67515,1,0
175823869,5523,lilbatsyp,34016,128710,0,1
2578274828,151,niolam416,34016,34016,1,0
866884148,290,Koe319,34016,34016,1,0
1260925808413048835,102,mowaldronx,34016,34016,1,0
585340455,219,_elisacruz_,34016,34016,1,0
2343934546,313,ohhim_,34016,34016,1,0
610373940,375,sadgalsteph,34016,34016,3,0
1144852544117760000,70,_Clemmmmm,34088,34088,3,0
309196853,3337,itsjwilliams,34088,667808,2,0
2978322135,217,Eleabarnes,34088,34088,1,0
737749835080601601,45,quiescentfps,34088,34088,2,0
1095063081204568065,61,Lesedi94691624,34088,34088,1,0
1153395393834696705,493,ARINZECHUKWUNW5,34088,667808,1,0
3306016305,388,nasir_darnell,34088,132528,0,1
171606189,1284,ghett0g33k,34088,667808,1,0
1152863732634021889,138,Solojamzy2,34088,34088,1,0
952935508316950528,22,sapponthemap,34088,34088,2,0
2863248242,451,11DommV,34088,34088,0,1
423789970,2545,imani_walker_,34088,143342,2,0
1138015488854941696,2248,Intrudwr,34088,667808,3,0
896259096,490,tittymagee,34088,34088,2,0
498176603,755,evieeegalvin,34088,667808,1,0
946796196361916416,283,charl_xxo,34161,667808,1,0
424636111,1178,SB_2397,34161,667808,2,0
2940943264,172,alexboone16,34161,34161,1,0
1188689533476528129,588,fl0ridab0yruss,34161,667808,2,0
2567991679,135,whoisnorthzz,34161,34161,0,1
809263087970816002,431,_alyssaaav,34161,43930,2,0
1531299278504828929,1,Jvokh3thii,34161,34161,4,0
1047379393,279,thatboicavazos,34161,34161,1,0
1371890658714251266,913,nathi_Gumede__,34161,667808,2,0
1085591752055181312,114,pablosempere__,34161,34161,1,0
860399094,1026,mgmgobhozi,34161,667808,2,0
1769299104,1861,LitahYoung,34161,667808,2,0
1038565125827878913,12,arperezz,34161,34161,1,0
436809022,862,Ermias2fo,34161,667808,1,0
1328577442584424450,7,a1circaday1,34161,34161,0,1
1864705711,335,realcraw,34161,34161,1,0
3433456318,1296,IlounoEbere,34161,34161,2,0
1530949951,227,oriolescutia,34161,34161,0,1
350385626,885,nkay_6,34161,34161,1,0
1016335470,343,adrienwhiteside,34161,34161,1,0
1576082725441765377,1,Icouldve2,34161,34161,1,0
895075315076222976,404,EstherEKN,34161,667808,0,1
1084601089389940737,922,nanakwakuuu,34161,34161,2,0
1212480747824500736,2037,ReneeSehube,34161,667808,2,0
1377598533222731776,60,RissePeace,34161,34161,2,0
747829754372493312,154,jocc92i,34161,34161,1,0
1128265434,1333,fejzsadiku,34233,51511,2,0
2982823293,126,Brighid_smith1,34233,34233,1,0
1247283325821161473,214,greeneyedtears,34233,34233,2,0
385037704,200,ItsTreylinsLife,34233,34233,0,1
1390833627479609348,817,1kdjango,34233,667808,2,0
1265512009799434245,117,isolatereggie,34233,487405,1,0
3053672721,228,gabics_carvalho,34233,34233,1,0
1347865524,323,n25collette,34233,34233,2,0
796149313361612800,203,faithhdays,34233,34233,2,0
1172470079000338432,38,jaiyah23,34233,34233,1,0
1248055845742657538,457,koops45_,34233,34233,2,0
1248783022897262592,54,kingblackberry0,34233,486949,3,0
458955584,87,EvalizbethM,34233,34233,1,0
157508437,1324,daiiishadai,34233,34233,0,1
1061616989574234118,678,ManLikeMorris_,34233,667808,3,0
1085877326980747265,15,JChuqzy,34233,34233,1,0
1355041861811974144,1096,sholzywestmufc1,34233,667808,2,0
707757836806328320,258,calii__gracee,34305,34305,2,0
442335023,669,BarbaraSonAce,34305,34305,1,0
215281268,1152,sav_henriques,34305,34305,1,0
1166057420881367040,737,getsi_ixii,34305,189208,1,0
3657330023,185,jonparada47,34305,34305,2,0
1596881936454230016,21,Simi02298655,34305,34305,3,0
803078622567399425,463,BrytonTheDay,34305,34305,1,0
30884730,3715,HipHopDance_09,34305,667808,1,0
3489232529,228,kvngjcm,34305,34305,1,0
368570941,400,JaySmithers06,34305,667808,0,1
1159367618689687552,1397,UtdPerry,34305,34305,2,0
1447886049657737220,113,Anelisa67015353,34305,34305,0,1
1256733604408950785,74,AiyemProlific,34305,34305,1,0
1061737054831292424,544,KhaliVii,34305,667808,2,0
1394399442493747202,33,el_lineal,34305,34305,2,0
1636190738160447489,5,Lucerolrxx,34305,34305,0,1
1545112698576330754,4,FreddySpreadEm,34377,34377,3,0
451005238,584,alectheaggy,34377,34377,2,0
1921707152,856,Who__Chance,34377,34377,2,0
1132782046768705536,141,iannmaina,34377,34377,0,1
1413035758777163777,131,Kead_UG,34377,34377,0,1
2540055478,551,brittschoenfeld,34377,34377,1,0
1591169709260636168,229,callmechydex,34377,667808,3,0
1343289707829080065,9,tunechin_,34377,34377,1,0
2939412653,2433,Specialslim_1,34377,667808,1,0
1249468356349972481,3505,Somto__K,34377,667808,2,0
1250508056,441,LincolnBowers34,34377,34377,1,0
1001462756124626944,140,ashley06531211,34377,555637,1,0
2505658755,46,jimijuhanii,34377,34377,1,0
830075963782332416,1940,sane_idea,34377,667808,2,0
1079099102305099779,21,_AmandaMotsegoa,34377,34377,1,0
1395640378561339399,8,madison_moorer,34377,34377,2,0
1576881334664007681,303,harryonyenobi,34377,34377,2,0
792750864,873,jreed824,34377,34377,1,0
970424739482173442,1558,mafaldacmartins,34450,44724,2,0
1586892765975269376,7,murawe95,34450,34450,0,1
931202249262592000,44,Lokibyshana,34450,34450,1,0
490749337,331,TwohlaRosayy_,34450,34450,1,0
856351424669601792,255,TUAHZAYAN,34450,34450,1,0
1489876511813476355,1353,AjiBoy383,34450,667808,3,0
1407679210441879554,38,drizzy_xxiv,34450,34450,0,1
56421998,423,shortonkash,34450,667808,1,0
703169841,66,ccbvtch,34450,34450,1,0
314301511,736,B_McMillon,34522,500836,1,0
370629263,6121,sho_kens,34522,34522,2,0
835276289816805376,91,yumallyy,34522,34522,1,0
536503629,389,asunyui,34522,34522,1,0
1016087945969881088,107,LethaboMellow,34522,34522,0,1
4149737533,185,yngborrey,34522,34522,1,0
1503450184092631043,177,Lindiwe66012173,34522,34522,0,1
275867879,180,CertifydPretty,34522,34522,1,0
3343000383,48,RedSpectre0528,34522,34522,2,0
1164242608979423233,2,JoelQuissama,34522,34522,0,1
1037138209967357952,46,its_Driiizzzzzy,34522,34522,1,0
1228044570862247936,73,acomaric13,34522,34522,1,0
1415176803476549632,69,saneezy11,34522,34522,1,0
1030113516,469,andredisean,34522,34522,2,0
770832815143333892,121,keepinupwjennx,34594,34594,1,0
27586265,22,jaidakiz,34594,34594,0,1
1217976759980904449,17,brandon77205058,34594,34594,1,0
1522246827357126659,2570,kennedy_citizen,34594,667808,2,0
1437347082881454083,483,hejtudobrusia,34594,34594,2,0
3907061731,764,iammarvintunez,34594,667808,2,0
2771695977,195,cheyy_beaver,34594,667808,2,0
1269020493623025664,3,jamiegoins23,34594,34594,1,0
1034260550,114,dernax3,34594,246354,2,0
1127509050,5400,kralph9__,34594,667808,2,0
2673008043,959,bbygurl4L_,34594,667808,3,0
183658945,162,Melissa9203,34594,34594,1,0
1090001998924136450,926,ThusiPeggy,34666,667808,2,0
550793538,258,elijahramos44,34666,34666,1,0
1189572406488244224,17,pearl_bofelo,34666,667808,1,0
1045014270356987904,4234,_YomiCole,34666,667808,2,0
2229292985,134,Vnixx_,34666,34666,2,0
890800135994736640,631,AmariAbdulsamad,34666,34666,2,0
3219453903,58,liam_mausoleum,34666,34666,2,0
1276779788,130,hiiolive,34666,34666,1,0
113951756,427,shanicelatrace_,34666,34666,1,0
1576239753674252289,8,qazi_saadhamid,34666,34666,1,0
1443485965754978310,186,hoesandplans,34666,667808,2,0
1052552866353872896,2506,LamarTanaka,34666,667808,3,0
2863326052,438,_perciballi,34666,34666,2,0
1101095441662382081,322,waylord1_,34666,34666,1,0
1016125463629041665,2,Yessenia_umm_hi,34666,34666,1,0
1576315938026184705,6,Knikmik89,34666,34666,2,0
2730714740,476,kennlieaa,34666,667808,1,0
1333129866103959554,9,asiantwigsucks,34666,34666,0,1
1493851735672209414,21,NellyN3lly0,34739,34739,0,1
1051017558864916480,79,RDeville_,34739,34739,1,0
1513336813494099971,13,Ayom1Akintujoye,34739,34739,0,1
2674506664,367,q_theflyguy,34739,34739,2,0
33451825,621,beezybaby_,34739,54209,1,0
947821951514497024,311,Hlonela__,34739,667808,1,0
987929400892100609,475,Drummher94,34739,34739,2,0
1018623838953836544,232,pumethazine,34739,86938,2,0
1291038119152820224,34,jusix_t,34739,34739,1,0
468441507,1183,emmaaaenix,34739,78163,0,1
1314283722791956480,31,Serg_Willemse,34739,34739,1,0
1350179295554109440,90,keletsokungwane,34739,34739,0,1
1408882626056892425,1049,A46148765,34739,667808,1,0
401606536,335,KellyMone,34739,34739,1,0
1022844164181053440,244,FabJay_BlackInk,34739,667808,1,0
1532056577385144320,32,SaintMVito,34739,34739,0,1
1049006826556194816,1233,ojasonnnn,34739,667808,2,0
375782876,333,Born4DaCulture,34739,34739,1,0
1613983483319226377,3,MojalefaTsinya4,34739,34739,0,1
16151255,297,morycua,34739,34739,1,0
888510142181978113,1256,thsblackk,34739,667808,2,0
1191479444147523590,213,TQhaze,34739,59449,3,0
1227640003574018049,6,Timiee__,34739,34739,2,0
1585983288723881988,8,SinakhokonkeXu3,34811,34811,1,0
1156195040886059008,3,mloveleo,34811,34811,2,0
617663782,297,miguelh1428,34811,34811,1,0
35703037,333,CheekNorris,34811,34811,1,0
378341742,957,Pat_Julliana,34811,667808,2,0
1005078991508770816,344,Christyladwoa,34811,667808,3,0
47789187,512,btblimh,34811,566440,1,0
804880501613817858,520,slayliciaa,34811,37223,1,0
1470583264335249408,31,artbysebi,34811,34811,2,0
1207826101566918656,24,lifewithdai,34811,34811,0,1
846129745704161280,92,unknownvim,34811,34811,2,0
265446817,425,KCarterr14,34811,34811,3,0
1426703561220673538,3,KibacaD,34811,34811,0,1
1210434607,2743,Kwaku_Gyeni,34811,667808,2,0
927366312271151104,38,The_Blocklist,34811,34811,0,1
1166060854254690304,25,osayimwen2,34811,34811,2,0
811364670,169,josh_linc,34811,34811,0,1
3031767805,422,groovysxxl,34883,479877,1,0
1153790497799966720,14,paaulooff,34883,34883,1,0
973251481225711616,13,xokeke7,34883,34883,1,0
1321921152579739654,1,marrufo_franco,34883,34883,1,0
522914002,910,FREDRICKBANDA2,34883,280860,1,0
1478314099549347840,253,NnennaMary7,34883,667808,2,0
1341265451511373825,64,TheBoy44527750,34883,34883,2,0
1344385239397896192,92,charitydoeses1,34883,34883,2,0
3256632446,209,Ngurdam_update,34883,667808,3,0
899961930634469376,84,MAYA_AIAYI,34883,34883,2,0
1090039448480419841,343,dzebufolie,34883,34883,0,1
899341611250982913,825,Bellz_Hendricks,34883,126104,2,0
987811918093135873,4317,ashes95_,34883,85231,1,0
1334981831519768577,387,davee_kreed,34883,667808,2,0
1060190984913502208,443,trOop69_,34883,34883,2,0
266216601,411,uhhnusha,34883,34883,1,0
1144960310752817154,65,griffinleeholt,34883,34883,1,0
741448747473874945,61,JorgeRestrepo4L,34883,34883,0,1
1601985857841467396,10,centauriarchive,34956,34956,2,0
772944838786424840,38,babyfacedcase,34956,34956,1,0
1453933364310777859,8,god_essuman,34956,34956,1,0
1553153772905500673,67,andreaamonett,34956,34956,0,1
768524281361948672,338,TholaMputa,34956,34956,3,0
317367662,1476,meghartness,34956,34956,0,1
1299545537763577857,1,icmerkury,34956,34956,1,0
1178799508806885378,263,ntobeko_walaza,34956,667808,0,1
324995039,631,JammerKidd,34956,667808,1,0
212889068,100,obstacletwo,34956,34956,0,1
1523927040218513409,552,Asap1West,34956,667808,2,0
1209901756802576389,937,AgreyValentino,34956,34956,2,0
2737525769,346,lativoproduce,34956,36766,0,1
3687957196,339,kwaameasante,34956,34956,2,0
1506384774268600323,109,emy_frosh,34956,667808,2,0
996427260185010176,5736,alwayspearlxx,34956,667808,2,0
1574014750043897856,22,SinaYazdaniiian,34956,59305,0,1
1358922504862130178,136,EriqJay1,34956,34956,0,1
4629588502,257,AwkPrincess19,34956,34956,1,0
1467889031589601283,23,DrDetect1ve,34956,34956,2,0
1398654957193207811,24,LuyandaMaphumu7,35028,35028,0,1
1012008169701367808,32,v3nusplanetlove,35028,35028,1,0
636284284,175,cupidhommy,35028,35028,1,0
307802930,341,THEE_CAPTAIN_,35028,35028,3,0
895184917025443840,43,feelinggxdlee,35028,35028,1,0
1002687652867366912,92,333kalia,35028,35028,0,1
918225568981757953,543,MadlyMaya,35028,667808,1,0
4188198672,32,LuisLePanda,35028,35028,1,0
1001864469876789248,38,mathzm,35028,35028,0,1
4628140342,473,goldenbasedgod,35028,35028,3,0
1009562562164346881,33,Ayoubree,35028,35028,1,0
1116105638,1337,nlyhuman_,35028,667808,2,0
33556835,546,CalmestMight,35028,35028,1,0
1184469395655016449,639,TheRealProArt,35028,35028,1,0
537724680,751,maria_m222,35028,35028,1,0
1450394146863259651,230,Ojphilzz,35028,667808,2,0
920122939005169665,242,kamo_sibisi,35028,667808,2,0
1489278917810835456,313,manana_TeeTee,35028,35028,0,1
1076484867737686016,874,Fyner23,35100,667808,2,0
1029135332154003456,413,ct_chavez,35100,35100,1,0
2343030408,228,alexgarrison00,35100,35100,1,0
960469564281753600,554,CakweLilitha,35100,667808,3,0
1126674543857274880,184,zachy_t_,35100,35100,2,0
1021169278358257664,322,Obed_Sus,35100,667808,2,0
3180044114,31,KeikoKozak,35100,35100,1,0
1379169839277875205,1259,annotherpisces,35100,35100,1,0
815992870897270784,24,xMothraxx,35100,35100,1,0
1525296232066736129,3,sweetne90452048,35100,35100,0,1
2808841060,885,smoketrees_,35100,667808,2,0
774831812,1045,alohamaddi,35100,35100,0,1
566581164,407,kesshonn,35100,42657,1,0
1090464485477888000,70,CeriseM5,35100,35100,1,0
987674988,353,akinleye_dray,35100,667808,2,0
703412244864892928,61,Laloko25,35173,35173,2,0
734856381237452800,577,fvrgo,35173,667808,2,0
834888091395633154,290,mojovelii,35173,35173,0,1
1504616930115829762,1,Tyler26355281,35173,35173,1,0
615602611,168,Tim_JonesBruh,35173,35173,1,0
875057163043033088,1136,qwarmhe_jaqpot,35173,35173,0,1
22848313,1262,BlkGirlReviews,35173,35173,2,0
81184764,318,HIGHDEE_JOBS,35173,127994,0,1
56584316,108,GodoyGerardo,35173,35173,1,0
1512225286913503235,2,K1NgSt0n_J,35173,35173,1,0
334133062,697,zeyonce__,35173,35173,1,0
2729445483,165,xxnostress,35173,35173,0,1
1569236648092737537,56,edorsoncoker,35173,35173,2,0
384139334,213,_ssingleton,35173,35173,2,0
1346920864911130624,212,Boomin330,35173,35173,0,1
715628176244928514,19,ErEn_M21,35173,35173,1,0
4130191881,2274,Nificentempire,35173,667808,2,0
4845528372,15,Cruella_D101,35173,35173,1,0
258027442,1111,VonTHEYOUNGDON,35245,35245,0,1
1310651248232800256,304,Mojoo_69,35245,667808,2,0
1119956403328888834,352,inesmlsimoes,35245,35245,1,0
1466440847944265734,3773,dac0ziestthot,35245,667808,2,0
1570881595,125,illyistic1,35245,35245,1,0
1542127853361418240,276,swaaaaaeeeee,35245,35245,2,0
2935309314,121,welcome_frank7,35245,35245,0,1
2678726868,275,coshiwuri,35245,35245,0,1
575313936,363,johnsonzane93,35245,35245,1,0
1102458752,824,bigdaddymak9,35245,162388,1,0
2624734415,700,millzey_53512,35245,35245,2,0
828774744807788545,9,Laluna666_,35245,35245,1,0
1112734443092041730,392,KwoliBlack,35245,667808,2,0
1316480944744861696,561,60oracle,35245,667808,2,0
1027852308,897,jordanmars_,35245,667808,2,0
2781579313,269,damisyaaaa,35245,35245,2,0
901324399025967104,981,YGDullah,35245,486160,1,0
3004556931,267,adog526,35245,35245,1,0
2744032486,226,kyxluna,35245,35245,0,1
369229815,981,helloimsteviee,35245,35245,1,0
2324996175,68,jk_jimin,35245,35245,0,1
1616214168352292865,14,seisadri,35245,35245,0,1
1514961200353841165,161,Ivieeee3,35245,667808,2,0
735698030,726,sela_pobl,35317,124092,1,0
2999939320,311,stunadaboss,35317,35317,2,0
1082016883942060033,380,Tife_x7x7,35317,35317,0,1
1624694124,582,Rachel_Morgan8,35317,35317,1,0
1490393789835395079,19658,whereistega,35317,667808,2,0
1394875924303187969,77,9Gunna9,35317,35317,1,0
1415007301,30,PMasutha,35317,35317,0,1
1173797552258351105,62,_CashMoneyWayne,35317,35317,1,0
1425328673058656258,36,Mbasalweezy,35317,667808,0,1
593152970,923,tyjae_wyjae,35390,667808,1,0
1051344497995595776,1449,naledi_madumane,35390,667808,2,0
379420612,1609,flyerrrmilesJ,35390,486584,2,0
1186504029666500609,30,itzzzbash,35390,35390,1,0
1896247404,40,eroz3_,35390,153969,2,0
1601389022957420544,13,JDilla214,35390,35390,2,0
1146511912001318913,59,dylarawashere,35390,35390,0,1
3095223406,662,DolaMacAF,35390,393877,1,0
1554370537,272,fvck_We,35390,35390,3,0
1092986043933036544,51,BrandonAlvx2,35390,35390,2,0
1105648626817093632,25,13in__,35390,35390,0,1
204923604,1009,KMansuraa,35390,35390,0,1
849096620394381312,138,ThandoJames2002,35390,35390,1,0
2974008233,347,sereynagarcia,35390,35390,1,0
1439019970437001220,5250,TempJeannie,35390,667808,0,1
167885807,702,Ben_Spongie,35390,35390,0,1
865407778738786305,78,mendosuhhhh,35390,35390,1,0
1594633582097620992,275,HunterlyM,35390,667808,2,0
1446147033992208388,76,luhya_boy,35390,35390,0,1
943101405816152065,11,Phomo0,35390,35390,1,0
171659014,308,Dexti15,35390,35390,1,0
1202160799030095872,874,Eromey1,35390,667808,2,0
2859946881,524,ProdbyGood,35390,667808,2,0
1257781095203995650,639,jae_tory,35390,667808,0,1
2394394845,177,SianBurrows_,35390,35390,1,0
2742443442,757,kaylssalad,35390,667808,1,0
1175812464652500992,851,SmokeLarge,35462,667808,1,0
439287684,700,JustKevCas,35462,35462,2,0
1452327404,48,MtStStefalulu,35462,35462,0,1
1647983352,53,AntisocialLaney,35462,35462,1,0
172610780,446,lil_mike_lee,35462,35462,1,0
861212475789897729,7599,daniella_ae,35462,667808,1,0
1578570185589620736,9,awesome_mrr,35462,35462,3,0
2490820798,163,maya_hixon,35462,35462,1,0
2735360013,189,JessRuffa,35462,35462,1,0
2553855475,443,EvPegelow,35462,35462,1,0
1486516664556531712,597,DataJunki,35462,667808,1,0
1168295347531190272,374,HemmingsRoshae,35462,35462,0,1
153236663,251,alissamarrrie,35462,35462,2,0
2652936003,295,adrianapz27,35462,35462,1,0
1468055171678625794,805,adeoluwabyron,35462,667808,2,0
926882322275819520,26,BrowbeatGang,35462,35462,3,0
735793463313223680,236,M_lanree,35462,667808,3,0
993312720706416640,1020,daunalex_,35462,51800,2,0
1188056648310505473,327,omotaraisha,35462,35462,0,1
1412676055018708993,309,pelechanel,35462,667808,3,0
755437610227666946,951,Yanni2kMusic,35462,35462,1,0
584833320,629,_chibeke_,35462,35462,2,0
2378592984,1309,xsizziex,35462,35462,1,0
757396854757744642,7827,ihykari,35462,667808,2,0
3313936548,359,kngxyen,35534,667808,1,0
1403198826635304960,169,kayla2mesa,35534,35534,1,0
4313455032,181,cailie_rariden,35534,35534,1,0
942219682890727424,58,Faiaz37811527,35534,35534,1,0
1498805055285252102,1,ouiouilouie,35534,35534,0,1
3111746750,257,isabellapumo,35534,35534,1,0
349523657,3226,Clazzic441,35534,35534,1,0
1276670790977695744,147,q_veron,35534,35534,2,0
1522550513509744640,8,fulltime_Agenda,35534,35534,0,1
172449800,462,Yaboiahmon,35534,37128,0,1
1323671501283987462,262,__Zaaane,35534,667808,3,0
