id,time,type,prev_id,Engagement_index,Hop,Non_follower
884122555707084801,38867,like,884122555707084801,0,1,0
2948442982,38867,like,2948442982,0,1,0
462146997,38867,like,462146997,0,1,0
1215056151211057152_1,38867,like,1215056151211057152,1,1,0
1425862635824820230,38867,like,1425862635824820230,0,2,0
4922720430,38867,like,4922720430,0,1,0
2666296511,38867,like,2666296511,0,2,0
1438548516251619331,38867,like,1438548516251619331,0,2,0
1896018013,38867,like,1896018013,0,1,0
795126802033188864,38867,like,795126802033188864,0,1,0
1051608570603614208_1,38939,like,1051608570603614208,1,1,0
1363854812295659523,38939,like,1363854812295659523,0,2,0
2746739951,38939,like,2746739951,0,2,0
3352616519,38939,like,3352616519,0,2,0
846363741323218944_1,38939,like,846363741323218944,1,1,0
2681708999_1,38939,like,2681708999,1,1,0
1152311892335058945,38939,like,1152311892335058945,0,2,0
1262719181927170048,38939,like,1262719181927170048,0,0,1
261437404,38939,like,261437404,0,1,0
415895053,38939,like,415895053,0,1,0
1238443303785431040,38939,like,1238443303785431040,0,2,0
1508371854184099845_1,38939,like,1508371854184099845,1,1,0
1353082293007642624,38939,like,1353082293007642624,0,0,1
1374636450038349826_1,38939,like,1374636450038349826,1,1,0
1545830403382153216,38939,like,1545830403382153216,0,1,0
1165050707919159297_1,38939,like,1165050707919159297,1,1,0
454618705,38939,like,454618705,0,1,0
983558806268448768,38939,like,983558806268448768,0,0,1
2859953794,38939,like,2859953794,0,1,0
621642369_1,38939,like,621642369,1,1,0
774763092,38939,like,774763092,0,2,0
3098628181,38939,like,3098628181,0,1,0
1152372075287523328,38939,like,1152372075287523328,0,1,0
988710001_1,38939,like,988710001,1,2,0
287944544,38939,like,287944544,0,1,0
1026668816170975234,38939,like,1026668816170975234,0,1,0
1626619258154131457,38939,like,1626619258154131457,0,0,1
1200861168,38939,like,1200861168,0,0,1
112297499,38939,like,112297499,0,1,0
1544693884185346052,38939,like,1544693884185346052,0,3,0
701313815711907840_1,38939,like,701313815711907840,1,1,0
1633275162,38939,like,1633275162,0,1,0
162115480,38939,like,162115480,0,2,0
935433859,38939,like,935433859,0,2,0
727576516591112192,39012,like,727576516591112192,0,0,1
3198413945,39012,like,3198413945,0,2,0
327003081_1,39012,like,327003081,1,1,0
2273906333,39012,like,2273906333,0,2,0
97107224,39012,like,97107224,0,2,0
820024542068375553_1,39012,like,820024542068375553,1,1,0
536585973,39012,like,536585973,0,1,0
1252941480446099456,39012,like,1252941480446099456,0,1,0
869057845072756737_1,39012,like,869057845072756737,1,2,0
754178194073391104,39012,like,754178194073391104,0,1,0
1266822776612143105_1,39012,like,1266822776612143105,1,0,0
1538033938916048900_1,39012,like,1538033938916048900,1,3,0
1537564858220265473,39012,like,1537564858220265473,0,4,0
490935012,39012,like,490935012,0,1,0
1307431956133617664,39012,like,1307431956133617664,0,1,0
311201817,39012,like,311201817,0,2,0
971954193828233217_1,39084,like,971954193828233217,1,2,0
560554976_1,39084,like,560554976,1,2,0
1059330749852196864,39084,like,1059330749852196864,0,0,1
1935168266,39084,like,1935168266,0,1,0
1052769891902578688,39084,like,1052769891902578688,0,3,0
1264099969176342528_1,39084,like,1264099969176342528,1,1,0
336177502,39084,like,336177502,0,0,1
156459885,39084,like,156459885,0,2,0
314354725_1,39084,like,314354725,1,1,0
979867241809371141,39084,like,979867241809371141,0,0,1
1170400085181652996,39084,like,1170400085181652996,0,1,0
1214522875,39084,like,1214522875,0,0,1
75424188,39084,like,75424188,0,1,0
778196788176039936,39084,like,778196788176039936,0,1,0
157857715,39084,like,157857715,0,1,0
1118975200333266944,39084,like,1118975200333266944,0,1,0
2459835721,39084,like,2459835721,0,1,0
1427353255013765124,39084,like,1427353255013765124,0,1,0
3627378436,39084,like,3627378436,0,2,0
1526266167308042241_1,39084,like,1526266167308042241,1,1,0
465066979_1,39084,like,465066979,1,1,0
2420251001,39084,like,2420251001,0,2,0
1727538108,39084,like,1727538108,0,1,0
924570594,39157,like,924570594,0,0,1
842834130,39157,like,842834130,0,1,0
2574543309,39157,like,2574543309,0,1,0
2953158826,39157,like,2953158826,0,1,0
902647858087596032,39157,like,902647858087596032,0,2,0
1280663062807285761,39157,like,1280663062807285761,0,1,0
1478057427329294346_1,39157,like,1478057427329294346,1,2,0
1181327364,39157,like,1181327364,0,0,1
1543867775051071491,39157,like,1543867775051071491,0,2,0
1092443153385353216,39157,like,1092443153385353216,0,1,0
2192890210,39157,like,2192890210,0,1,0
1237177387554496512,39157,like,1237177387554496512,0,1,0
4248903912,39157,like,4248903912,0,1,0
744105630227632128,39157,like,744105630227632128,0,2,0
788349750378532864_1,39157,like,788349750378532864,1,1,0
1035962493141581824,39157,like,1035962493141581824,0,0,1
1196163058638311424,39229,like,1196163058638311424,0,2,0
1586693735483670528,39229,like,1586693735483670528,0,3,0
2438695128,39229,like,2438695128,0,1,0
1101643338091061248,39229,like,1101643338091061248,0,3,0
4828056975,39229,like,4828056975,0,3,0
556203982,39229,like,556203982,0,1,0
1009192613285679104,39229,like,1009192613285679104,0,3,0
1507180377747738627_1,39229,like,1507180377747738627,1,0,0
1156796220423098368,39229,like,1156796220423098368,0,2,0
1332562128235081728,39229,like,1332562128235081728,0,0,1
780940499939045376,39229,like,780940499939045376,0,2,0
1623172782,39229,like,1623172782,0,1,0
1316727281843408903,39229,like,1316727281843408903,0,2,0
800160097011802114,39229,like,800160097011802114,0,1,0
1439356498908491777,39229,like,1439356498908491777,0,1,0
1391365856710561797,39229,like,1391365856710561797,0,2,0
1611216388282105858,39229,like,1611216388282105858,0,0,1
838631352408788992,39229,like,838631352408788992,0,0,1
2988829244,39229,like,2988829244,0,1,0
1570616180_1,39302,like,1570616180,1,1,0
1591735230041407489,39302,like,1591735230041407489,0,2,0
3294633881,39302,like,3294633881,0,2,0
1315800146848952320,39302,like,1315800146848952320,0,2,0
1408420107534077953,39302,like,1408420107534077953,0,0,1
741414302364643329,39302,like,741414302364643329,0,1,0
894860852251242498_1,39302,like,894860852251242498,1,2,0
1188530412,39302,like,1188530412,0,0,1
1451901454722142211,39302,like,1451901454722142211,0,2,0
2299195856,39302,like,2299195856,0,2,0
2386719700_1,39302,like,2386719700,1,1,0
1089269429429551107,39302,like,1089269429429551107,0,1,0
112503907,39302,like,112503907,0,1,0
106236372,39302,like,106236372,0,1,0
3256632918,39302,like,3256632918,0,2,0
29915076,39302,like,29915076,0,0,1
1425370392852586498,39302,like,1425370392852586498,0,2,0
991924034081316864_1,39302,like,991924034081316864,1,1,0
309695801_1,39302,like,309695801,1,2,0
778277627102715904,39374,like,778277627102715904,0,1,0
565446633,39374,like,565446633,0,3,0
1210606086845280258_1,39374,like,1210606086845280258,1,1,0
1435384946810572802,39374,like,1435384946810572802,0,1,0
1126222341619449859,39374,like,1126222341619449859,0,0,1
256148081,39374,like,256148081,0,1,0
701705818274734080,39374,like,701705818274734080,0,2,1
186618262,39374,like,186618262,0,0,1
1202219810739949572,39374,like,1202219810739949572,0,4,0
1559808679347642369,39374,like,1559808679347642369,0,2,0
231623484,39374,like,231623484,0,2,0
815768587,39374,like,815768587,0,2,0
1190087896021295111,39374,like,1190087896021295111,0,3,0
1258129793272483840,39374,like,1258129793272483840,0,2,0
1922878220,39374,like,1922878220,0,1,0
986327561432117248,39374,like,986327561432117248,0,1,0
343017414,39374,like,343017414,0,2,0
437832525_1,39374,like,437832525,1,1,0
1041785681767477254,39374,like,1041785681767477254,0,1,0
439721546,39374,like,439721546,0,1,0
1035582310136000512,39374,like,1035582310136000512,0,3,0
1016518859300405250_1,39374,like,1016518859300405250,1,2,0
101169857,39374,like,101169857,0,0,1
1177532830605357063_1,39374,like,1177532830605357063,1,1,0
4252904903_1,39374,like,4252904903,1,2,0
1255060657252286464_1,39447,like,1255060657252286464,1,3,0
21058006,39447,like,21058006,0,1,0
1566702738309783552,39447,like,1566702738309783552,0,2,0
238853037,39447,like,238853037,0,2,0
109700334,39447,like,109700334,0,1,0
256769280,39447,like,256769280,0,2,0
1368114115491856392,39447,like,1368114115491856392,0,2,0
1285132417,39447,like,1285132417,0,2,0
3319222538,39447,like,3319222538,0,3,0
4539309675,39447,like,4539309675,0,1,0
1613033537036513280,39447,like,1613033537036513280,0,0,1
909525214924599296,39447,like,909525214924599296,0,2,1
1288329733277511681,39447,like,1288329733277511681,0,1,0
1082817101843308545,39447,like,1082817101843308545,0,1,0
93344195,39447,like,93344195,0,1,0
830908358806892544,39447,like,830908358806892544,0,1,0
1446631298798325767,39447,like,1446631298798325767,0,1,0
1364836019107987458,39447,like,1364836019107987458,0,2,0
766688736335790080,39447,like,766688736335790080,0,1,0
1489387323255107586,39447,like,1489387323255107586,0,1,0
1339138758,39447,like,1339138758,0,1,0
809249964,39519,like,809249964,0,2,0
1568311563198599170,39519,like,1568311563198599170,0,0,1
2908531549,39519,like,2908531549,0,1,0
993582208416960512,39519,like,993582208416960512,0,1,0
587865996,39519,like,587865996,0,0,1
1316430607027666945,39519,like,1316430607027666945,0,0,1
1155903036230918145,39519,like,1155903036230918145,0,1,0
1616276602173943809,39519,like,1616276602173943809,0,0,1
1291494416423804933_1,39519,like,1291494416423804933,1,1,0
1512566841641779201_1,39519,like,1512566841641779201,1,2,0
1230782183847219200,39519,like,1230782183847219200,0,0,1
1050875291072155649,39519,like,1050875291072155649,0,1,0
908375036649771008,39519,like,908375036649771008,0,2,0
898949968324636672,39519,like,898949968324636672,0,2,0
300517431,39519,like,300517431,0,1,0
1094417333555212288,39519,like,1094417333555212288,0,1,0
60047869_1,39519,like,60047869,1,1,0
803780388,39519,like,803780388,0,1,0
953431394436435968,39592,like,953431394436435968,0,0,1
2688809045,39592,like,2688809045,0,1,0
1349308446882099203_1,39592,like,1349308446882099203,1,2,0
1631383281756241921,39592,like,1631383281756241921,0,0,1
1631152356669681667,39592,like,1631152356669681667,0,0,1
1440693971181703184,39592,like,1440693971181703184,0,2,0
799427347,39592,like,799427347,0,1,0
803707242,39592,like,803707242,0,1,0
159383301,39592,like,159383301,0,2,0
1600893456431325186,39592,like,1600893456431325186,0,0,1
795088105107759104_1,39592,like,795088105107759104,1,2,0
2361633183_1,39592,like,2361633183,1,1,0
2417683572,39592,like,2417683572,0,0,1
3233776537,39592,like,3233776537,0,1,0
717498364,39592,like,717498364,0,1,0
1087949695949918211_1,39592,like,1087949695949918211,1,2,0
930970903,39592,like,930970903,0,1,0
770382355,39592,like,770382355,0,1,0
444112792_1,39592,like,444112792,1,2,0
3504675195,39592,like,3504675195,0,2,0
4506108435_1,39592,like,4506108435,1,1,0
748943528080838656,39592,like,748943528080838656,0,1,0
1437850185141563399,39664,like,1437850185141563399,0,3,0
2333682783,39664,like,2333682783,0,1,0
1170222159307902976,39664,like,1170222159307902976,0,2,0
56174569_1,39664,like,56174569,1,1,0
1468720528550776833,39664,like,1468720528550776833,0,1,0
101328056,39664,like,101328056,0,1,0
1250287165,39664,like,1250287165,0,0,1
1547682610024837124,39664,like,1547682610024837124,0,0,1
799959860267913216,39664,like,799959860267913216,0,2,0
912349355784278016,39664,like,912349355784278016,0,0,1
1158145704235286528_1,39664,like,1158145704235286528,1,1,0
1508264396,39664,like,1508264396,0,1,0
1546596943329198089_1,39664,like,1546596943329198089,1,1,0
564193374,39664,like,564193374,0,2,0
931322759573012480_1,39664,like,931322759573012480,1,1,0
1311342287952150528_1,39737,like,1311342287952150528,1,1,0
73974822,39737,like,73974822,0,1,0
1615843190086459399,39737,like,1615843190086459399,0,1,0
582947789,39737,like,582947789,0,2,0
1010482331105267712,39737,like,1010482331105267712,0,3,0
3974425162,39737,like,3974425162,0,1,0
769414237747810304,39737,like,769414237747810304,0,1,0
1286791667316596737,39737,like,1286791667316596737,0,0,1
1592954123338539009,39737,like,1592954123338539009,0,1,0
1463616060394024961,39737,like,1463616060394024961,0,2,0
1638204052562489347,39737,like,1638204052562489347,0,1,0
1539303424017276933_1,39737,like,1539303424017276933,1,1,0
379337326,39737,like,379337326,0,1,0
571819067,39737,like,571819067,0,1,0
950801280053719041,39737,like,950801280053719041,0,1,0
1001573516133756930,39737,like,1001573516133756930,0,1,0
94672990,39737,like,94672990,0,1,0
743956946986934277,39737,like,743956946986934277,0,1,0
1592629286984294400_1,39737,like,1592629286984294400,1,0,0
766650227818373124,39737,like,766650227818373124,0,2,0
41015115,39809,like,41015115,0,1,0
909064638372958208,39809,like,909064638372958208,0,0,1
1605766841288228865,39809,like,1605766841288228865,0,1,0
2699262957,39809,like,2699262957,0,1,0
4234801593,39809,like,4234801593,0,1,0
1087397640780894208,39809,like,1087397640780894208,0,1,0
1246153213423878144,39809,like,1246153213423878144,0,2,0
838827936,39809,like,838827936,0,2,0
1254655251925348353,39809,like,1254655251925348353,0,1,0
2453808284,39809,like,2453808284,0,1,0
1565254852451733504,39809,like,1565254852451733504,0,1,0
321176000,39809,like,321176000,0,2,0
828695026716774400,39809,like,828695026716774400,0,1,0
1379874048939806722,39809,like,1379874048939806722,0,1,0
2212937164,39809,like,2212937164,0,2,0
2937479711,39809,like,2937479711,0,3,0
1546689097749729280_1,39809,like,1546689097749729280,1,2,0
1183535288657817601,39809,like,1183535288657817601,0,1,0
941901855164071936,39809,like,941901855164071936,0,2,0
1254837306,39881,like,1254837306,0,2,0
373541573,39881,like,373541573,0,1,0
1157093430314635266,39881,like,1157093430314635266,0,2,0
1480521926930055171,39881,like,1480521926930055171,0,0,1
1388197375_1,39881,like,1388197375,1,2,0
1351218935618793472_1,39881,like,1351218935618793472,1,1,0
1150979482431434752,39881,like,1150979482431434752,0,1,0
59535312,39881,like,59535312,0,1,0
1305807268886253568,39881,like,1305807268886253568,0,1,0
4515365757,39881,like,4515365757,0,0,1
1239222879012749312,39881,like,1239222879012749312,0,2,0
2213082476_1,39881,like,2213082476,1,1,0
46838987,39881,like,46838987,0,0,1
951432703613788160,39881,like,951432703613788160,0,2,0
218496012,39881,like,218496012,0,0,1
2964873974,39881,like,2964873974,0,1,0
1198011993329950721,39881,like,1198011993329950721,0,2,0
1332493762313003010,39881,like,1332493762313003010,0,1,0
1102578478828933121,39881,like,1102578478828933121,0,0,1
960812079312769025,39954,like,960812079312769025,0,2,0
804590131428503553,39954,like,804590131428503553,0,1,0
3166090921,39954,like,3166090921,0,2,0
1047566383574343683,39954,like,1047566383574343683,0,1,0
3507197723_1,39954,like,3507197723,1,1,0
550072772_1,39954,like,550072772,1,1,0
1127864851387355136,39954,like,1127864851387355136,0,2,0
1916124547,39954,like,1916124547,0,2,0
164064957_1,39954,like,164064957,1,0,0
3276997750,39954,like,3276997750,0,2,0
40813448,39954,like,40813448,0,1,0
529630028,39954,like,529630028,0,2,0
1463782017317937155,39954,like,1463782017317937155,0,0,1
1474787764797325313,39954,like,1474787764797325313,0,1,0
3445378217,40026,like,3445378217,0,2,0
3254094754_1,40026,like,3254094754,1,1,0
1215359233295863809_1,40026,like,1215359233295863809,1,0,0
1013726951306158080,40026,like,1013726951306158080,0,1,0
944363441774649345,40026,like,944363441774649345,0,3,0
1402558645,40026,like,1402558645,0,2,0
1529564133691117576,40026,like,1529564133691117576,0,2,0
1148112180983816199,40026,like,1148112180983816199,0,1,0
1477298664024559620_1,40026,like,1477298664024559620,1,1,0
1249340909461921792,40026,like,1249340909461921792,0,1,0
1058660909709701120,40026,like,1058660909709701120,0,1,0
1421781444976955393,40026,like,1421781444976955393,0,0,1
895941476500353025_1,40026,like,895941476500353025,1,1,0
932332360103747584,40026,like,932332360103747584,0,1,0
2993620891,40026,like,2993620891,0,2,0
1253650222787497985,40026,like,1253650222787497985,0,0,1
163637585,40026,like,163637585,0,1,0
1511954643806531590,40026,like,1511954643806531590,0,2,0
3385993433,40026,like,3385993433,0,1,0
760095895853510656_1,40026,like,760095895853510656,1,1,0
1418212723473584128,40099,like,1418212723473584128,0,0,1
881637890140385280_1,40099,like,881637890140385280,1,1,0
748905774127067136,40099,like,748905774127067136,0,1,0
1018533394303635457,40099,like,1018533394303635457,0,2,0
2345664812,40099,like,2345664812,0,2,0
993132780757442562_2,40099,like,993132780757442562,2,1,0
68291722,40099,like,68291722,0,1,0
3098678228_1,40099,like,3098678228,1,2,0
1406170113758445568,40099,like,1406170113758445568,0,2,0
2819657556,40099,like,2819657556,0,0,1
727646525367558144,40099,like,727646525367558144,0,3,0
3228192884,40099,like,3228192884,0,0,1
2297004662,40099,like,2297004662,0,2,0
1236030644393840640,40099,like,1236030644393840640,0,2,0
265969832,40099,like,265969832,0,1,0
716715566086668288,40099,like,716715566086668288,0,1,0
1203218305252806656,40099,like,1203218305252806656,0,2,0
1098697944511975425,40099,like,1098697944511975425,0,1,0
4475777477,40099,like,4475777477,0,2,0
1589613286085066752,40099,like,1589613286085066752,0,3,0
955174306224463877,40099,like,955174306224463877,0,2,0
101150435,40099,like,101150435,0,2,0
1547099559473680386,40099,like,1547099559473680386,0,0,1
333778306,40099,like,333778306,0,1,0
1474882541350014982,40171,like,1474882541350014982,0,3,0
2498331808,40171,like,2498331808,0,1,0
2957592796,40171,like,2957592796,0,2,0
1375115608015183877_1,40171,like,1375115608015183877,1,2,0
1491506826013298691,40171,like,1491506826013298691,0,1,0
1230220081143205889,40171,like,1230220081143205889,0,1,0
1458078787082539024,40171,like,1458078787082539024,0,2,0
2202075711,40171,like,2202075711,0,2,0
770522837362900992_1,40171,like,770522837362900992,1,1,0
260657425,40171,like,260657425,0,1,0
1054781233945812993_1,40171,like,1054781233945812993,1,2,0
1089963501966233600,40171,like,1089963501966233600,0,2,0
1034068789,40171,like,1034068789,0,1,0
2450582623,40171,like,2450582623,0,1,0
1120583762679664640,40171,like,1120583762679664640,0,0,1
290849001_1,40171,like,290849001,1,1,0
1162936896617684992,40171,like,1162936896617684992,0,2,0
464911525_1,40171,like,464911525,1,1,0
1236786592477597701,40171,like,1236786592477597701,0,1,0
312296922,40171,like,312296922,0,1,0
1571838124346458112_1,40171,like,1571838124346458112,1,5,0
3298635362,40171,like,3298635362,0,2,1
30909726,40171,like,30909726,0,3,0
365812760,40171,like,365812760,0,3,0
45652344,40171,like,45652344,0,1,0
1049279285658308610,40171,like,1049279285658308610,0,3,0
1191695357329190913_1,40171,like,1191695357329190913,1,2,0
1122107170873643010,40171,like,1122107170873643010,0,1,0
1267588975977521159,40171,like,1267588975977521159,0,2,0
2913169428_1,40171,like,2913169428,1,2,0
1158247097591836672,40171,like,1158247097591836672,0,0,1
1262311430625394689,40171,like,1262311430625394689,0,0,1
824419061090115585,40244,like,824419061090115585,0,1,0
1027610016302415872,40244,like,1027610016302415872,0,0,1
287487449,40244,like,287487449,0,1,0
1442823985079664643,40244,like,1442823985079664643,0,0,1
2775779513,40244,like,2775779513,0,3,0
882097862980640769_1,40244,like,882097862980640769,1,1,0
2626713059,40244,like,2626713059,0,0,1
66812361,40244,like,66812361,0,1,0
981572808101818368,40244,like,981572808101818368,0,1,0
1288228946723647494_1,40244,like,1288228946723647494,1,2,0
1160215360597086208,40244,like,1160215360597086208,0,2,0
1066910704186347520,40244,like,1066910704186347520,0,1,0
910641894320992256,40244,like,910641894320992256,0,1,0
929322186208436229,40244,like,929322186208436229,0,2,0
1586036220513210369,40244,like,1586036220513210369,0,2,0
726356756822155264,40244,like,726356756822155264,0,2,0
1375373948494483457,40244,like,1375373948494483457,0,3,0
4398996977,40244,like,4398996977,0,2,0
1577692714803527680,40244,like,1577692714803527680,0,0,1
1309713858,40244,like,1309713858,0,1,0
794242267066273793,40244,like,794242267066273793,0,1,0
3219808784,40244,like,3219808784,0,1,0
1300142646556602371_1,40244,like,1300142646556602371,1,0,0
1473124552980918272,40244,like,1473124552980918272,0,1,0
1099744250059780104,40316,like,1099744250059780104,0,1,0
1068187096752537600,40316,like,1068187096752537600,0,2,0
2390626363_1,40316,like,2390626363,1,1,0
1571404841771012098,40316,like,1571404841771012098,0,0,1
1262194095092613121,40316,like,1262194095092613121,0,1,0
2608132107_1,40316,like,2608132107,1,1,0
1597069391232991239,40316,like,1597069391232991239,0,0,1
1135034841425014789,40316,like,1135034841425014789,0,1,0
1468594563141013506,40316,like,1468594563141013506,0,2,0
1281903091655352323,40316,like,1281903091655352323,0,3,0
1409683227539755011,40316,like,1409683227539755011,0,3,0
1181229535976554497,40316,like,1181229535976554497,0,2,0
234760869,40316,like,234760869,0,2,0
1035222740,40316,like,1035222740,0,1,0
30043973,40316,like,30043973,0,1,0
1011341036,40316,like,1011341036,0,1,0
1594774708842631168_1,40316,like,1594774708842631168,1,1,0
875057792503164929,40316,like,875057792503164929,0,3,0
1276730632597655552,40316,like,1276730632597655552,0,0,1
1007496376429826048_1,40316,like,1007496376429826048,1,1,0
1263953894805299211,40316,like,1263953894805299211,0,3,0
1267505462955646979,40316,like,1267505462955646979,0,1,0
871875862798512129,40316,like,871875862798512129,0,1,0
1445043729967067146_1,40316,like,1445043729967067146,1,1,0
4117915756,40316,like,4117915756,0,1,0
108196174,40316,like,108196174,0,0,1
479682002,40316,like,479682002,0,1,0
1002686127160033281,40316,like,1002686127160033281,0,2,0
1607326088,40316,like,1607326088,0,3,0
1105446120002674688,40388,like,1105446120002674688,0,1,0
896784244311298048,40388,like,896784244311298048,0,0,1
1594510464532316161,40388,like,1594510464532316161,0,2,0
1092540501297893376,40388,like,1092540501297893376,0,0,1
1431171184343740417_1,40388,like,1431171184343740417,1,3,0
4461816749,40388,like,4461816749,0,1,0
2498003903,40388,like,2498003903,0,0,1
970738650379116545,40388,like,970738650379116545,0,2,0
2717408447,40388,like,2717408447,0,2,0
983435575800758272,40388,like,983435575800758272,0,2,0
1389169614702133252,40388,like,1389169614702133252,0,2,0
2609023106_1,40388,like,2609023106,1,2,0
2937943997_1,40388,like,2937943997,1,1,0
994717683945017344,40388,like,994717683945017344,0,1,0
4915626645,40388,like,4915626645,0,1,0
192598155,40388,like,192598155,0,3,0
3665138740,40388,like,3665138740,0,2,0
1016783548429357059_1,40388,like,1016783548429357059,1,3,0
1184057210,40388,like,1184057210,0,1,0
899001394883170304,40388,like,899001394883170304,0,0,1
1363708036208947200,40461,like,1363708036208947200,0,1,0
4845869511,40461,like,4845869511,0,4,0
1257765451423244294,40461,like,1257765451423244294,0,0,1
1389796580920860681,40461,like,1389796580920860681,0,2,0
1244024538498727936_1,40461,like,1244024538498727936,1,0,0
1415286992926035970,40461,like,1415286992926035970,0,2,0
235747587,40461,like,235747587,0,0,1
726939803002916865,40461,like,726939803002916865,0,2,0
2883322005,40461,like,2883322005,0,1,0
1465814157274591244_1,40461,like,1465814157274591244,1,1,0
1972938451_1,40461,like,1972938451,1,2,0
1201920288407085057,40461,like,1201920288407085057,0,2,0
3380416665,40461,like,3380416665,0,1,0
1308041148712333314,40461,like,1308041148712333314,0,2,0
950927827246788608,40461,like,950927827246788608,0,1,0
1334312360064978944,40461,like,1334312360064978944,0,0,1
1183514336624558080,40461,like,1183514336624558080,0,3,0
1514230615_1,40461,like,1514230615,1,1,0
1032112217980719105,40461,like,1032112217980719105,0,1,0
1071933415,40533,like,1071933415,0,2,0
1313603956287901696,40533,like,1313603956287901696,0,2,0
2892558448,40533,like,2892558448,0,1,0
2320552921,40533,like,2320552921,0,2,0
4920356897,40533,like,4920356897,0,2,0
906500792319963136,40533,like,906500792319963136,0,2,0
1140585307458478080,40533,like,1140585307458478080,0,0,1
1202600191842500608,40533,like,1202600191842500608,0,1,0
2677291763,40533,like,2677291763,0,1,0
1601938003353640963,40533,like,1601938003353640963,0,0,1
2324863259,40533,like,2324863259,0,1,0
1255984070221271040,40533,like,1255984070221271040,0,3,0
1472343620497940486,40533,like,1472343620497940486,0,3,0
1036040209,40533,like,1036040209,0,2,0
1105994092721463297,40533,like,1105994092721463297,0,1,0
1249166218403237891,40533,like,1249166218403237891,0,1,0
1028859023406157825_1,40533,like,1028859023406157825,1,3,0
1539843121,40533,like,1539843121,0,2,0
870791968166731777,40533,like,870791968166731777,0,2,1
1266429878393622540_1,40533,like,1266429878393622540,1,1,0
1169956719553929216_1,40606,like,1169956719553929216,1,2,0
791000887011356672,40606,like,791000887011356672,0,1,0
3215164671,40606,like,3215164671,0,2,0
1446008842597376002,40606,like,1446008842597376002,0,3,0
3533379798,40606,like,3533379798,0,2,0
1040735075304976384_1,40606,like,1040735075304976384,1,3,0
1490690545227866117,40606,like,1490690545227866117,0,2,0
1592449483828346884_1,40606,like,1592449483828346884,1,2,0
1472822844920893445,40606,like,1472822844920893445,0,2,0
860163866742935552,40606,like,860163866742935552,0,2,0
1221838137678168064,40606,like,1221838137678168064,0,1,0
289343037,40606,like,289343037,0,2,0
1140354397182005250,40606,like,1140354397182005250,0,2,0
2467724728,40606,like,2467724728,0,2,0
1170066577640841218,40606,like,1170066577640841218,0,2,0
2718243639,40606,like,2718243639,0,1,0
219310796,40606,like,219310796,0,1,0
1179150856790241280,40606,like,1179150856790241280,0,0,1
293731955,40606,like,293731955,0,2,0
1615590276575236096_1,40606,like,1615590276575236096,1,1,0
1104239198_1,40606,like,1104239198,1,1,0
1410366799925944324_1,40606,like,1410366799925944324,1,1,0
1319176800606486529,40606,like,1319176800606486529,0,2,0
1353819969415499776,40678,like,1353819969415499776,0,2,0
380340981,40678,like,380340981,0,1,0
1179171144945020930,40678,like,1179171144945020930,0,1,0
35930160_1,40678,like,35930160,1,1,0
336833695,40678,like,336833695,0,1,0
1089436977508896768,40678,like,1089436977508896768,0,1,0
856216155534630912,40678,like,856216155534630912,0,3,0
803051623639617541,40678,like,803051623639617541,0,1,0
1483939767855329285_1,40678,like,1483939767855329285,1,1,0
1119749420,40678,like,1119749420,0,0,1
914593659437375488,40678,like,914593659437375488,0,2,0
1147986395170037760,40678,like,1147986395170037760,0,0,1
1523910275665375234_1,40678,like,1523910275665375234,1,1,0
915942216799006720,40678,like,915942216799006720,0,2,0
1387132274961965058,40678,like,1387132274961965058,0,2,0
1467420740983140353,40678,like,1467420740983140353,0,0,1
1369306856494161920,40678,like,1369306856494161920,0,2,0
1239357514325659649,40678,like,1239357514325659649,0,2,0
720620814198923265,40678,like,720620814198923265,0,1,0
2792591218,40678,like,2792591218,0,1,0
828808621932867591_1,40678,like,828808621932867591,1,1,0
2872894792_1,40678,like,2872894792,1,1,0
1292820365891207168,40678,like,1292820365891207168,0,2,0
2537425385,40678,like,2537425385,0,2,0
2937222999,40751,like,2937222999,0,0,1
821408453381931008_1,40751,like,821408453381931008,1,2,0
947246608264998912,40751,like,947246608264998912,0,1,0
1052467521683673088,40751,like,1052467521683673088,0,1,0
1199030202,40751,like,1199030202,0,0,1
921559057986617344,40751,like,921559057986617344,0,2,0
1197860211047972864,40751,like,1197860211047972864,0,1,0
847966229872693248,40751,like,847966229872693248,0,1,0
1351926281978470402,40751,like,1351926281978470402,0,2,0
1360538108605984770,40751,like,1360538108605984770,0,2,0
525880051,40751,like,525880051,0,0,1
2314923471_1,40751,like,2314923471,1,0,0
4664290632,40751,like,4664290632,0,0,1
2328594625,40751,like,2328594625,0,2,0
119905535,40751,like,119905535,0,2,0
1129549644449628160,40751,like,1129549644449628160,0,1,0
3058869640,40751,like,3058869640,0,2,0
1606217497685917697,40823,like,1606217497685917697,0,2,0
2208128931,40823,like,2208128931,0,1,0
1496362903724863488_1,40823,like,1496362903724863488,1,3,0
1095068318338351104,40823,like,1095068318338351104,0,2,0
4905882798_1,40823,like,4905882798,1,1,0
154941897,40823,like,154941897,0,2,0
192246529,40823,like,192246529,0,1,0
1028524089722462210,40823,like,1028524089722462210,0,1,0
1297117516410621952,40823,like,1297117516410621952,0,2,0
1628861959,40823,like,1628861959,0,2,0
4591057516,40823,like,4591057516,0,2,0
477288691,40823,like,477288691,0,1,0
848189701,40823,like,848189701,0,2,0
1085072288,40823,like,1085072288,0,1,0
238870108,40823,like,238870108,0,2,0
1959693955,40823,like,1959693955,0,0,1
