Source,Target,follower
1006745276722372612,1157622463661928448,1
1006745276722372612,1256255225146609667,1
1006745276722372612,1339723277078556673,1
2377849131,2892540705,1
435978822,1384813789,1
435978822,1202701910601584658,1
4115592273,535537386,1
4115592273,1661798432,1
4115592273,931944482395656192,1
4115592273,444667460,1
4663971193,1127282936884137985,1
703432509099417604,3156860298,1
1488064526255853576,983169617374965760,1
1488064526255853576,1382511216422191109,1
1488064526255853576,1591023470997131264,1
1488064526255853576,1383901675660869637,1
1488064526255853576,1506423107308900363,1
1488064526255853576,1473753129908908035,1
1488064526255853576,1530987498855350272,1
1488064526255853576,1505361029609500672,1
1488064526255853576,1591023470997131264,1
1488064526255853576,1521157004252786688,1
1488064526255853576,1192168345606471680,1
919805603526082560,732673026685308928,1
919805603526082560,1179146961464807424,1
471339706,1223034191497089026,1
471339706,709507018839580673,1
471339706,1499205842,1
471339706,444667460,1
471339706,2973904931,1
471339706,2189507102,1
1503309457127661574,1365486221204586496,1
1503309457127661574,1566489804665004032,1
1294523247040458752,1326876434237894656,1
1341842469303054337,857065208837263360,1
1341842469303054337,1256098004668424193,1
1341842469303054337,1614419561788440576,1
1341842469303054337,31445679,1
1341842469303054337,1365486221204586496,1
1341842469303054337,299938707,1
1341842469303054337,142120232,1
1341842469303054337,1032757228552503298,1
1341842469303054337,550709793,1
1341842469303054337,1549249848175517696,1
1341842469303054337,2966263287,1
1341842469303054337,1604339385281007616,1
1341842469303054337,1604339385281007616,1
1341842469303054337,2242766680,1
135534164,1021520708961292290,1
135534164,92092610,1
135534164,49305937,1
1510811430194495490,3156860298,1
1510811430194495490,1567735776149897216,1
1510811430194495490,1506423107308900363,1
1510811430194495490,1505361029609500672,1
1510811430194495490,1457406969933967367,1
1510811430194495490,1339723277078556673,1
41518389,1445231266790510592,1
41518389,1583603916473786370,1
41518389,985171452625223680,1
1537692829899710465,1310357738443231232,1
1537692829899710465,1591098599672274953,1
1537692829899710465,1350272588824633345,1
1265534882102554625,2334234049,1
241116704,175154965,1
81442678,1377665405385334784,1
81442678,1184461323595374594,1
81442678,1184461323595374594,1
81442678,561454097,1
81442678,64884538,1
81442678,140134023,1
81442678,1181206626,1
81442678,1079958147614367745,1
81442678,2364695479,1
1319430281238056961,1415482631735623681,1
73815005,261516445,1
73815005,304154528,1
989358668880711681,3293397800,1
1176233392444190720,745701683779428353,1
1176233392444190720,3156860298,1
1176233392444190720,960540769261096967,1
1176233392444190720,784778542169092098,1
1176233392444190720,333036958,1
1176233392444190720,985171452625223680,1
1176233392444190720,1439907865376985094,1
2772662008,965613507432599553,1
25644851,43943802,1
25644851,1423778478,1
1246198174076764162,1416047275516862466,1
1003899552,1290055498788732928,1
1003899552,101791433,1
1003899552,525921821,1
787694962578030592,3102277280,1
1047042898473168898,1524018627552370692,1
1047042898473168898,1306284347658579970,1
1047042898473168898,1306284347658579970,1
43943802,303529450,1
43943802,4253358928,1
1290055498788732928,280242852,1
1290055498788732928,101791433,1
1445231266790510592,1423778478,1
1445231266790510592,488750881,1
766485746064715776,44264063,1
1109489742507319302,1567735776149897216,1
1287386526360494080,1440719510609141768,1
1514145764,1460296508247584770,1
1457537501095149569,1551855818857148416,1
1457537501095149569,1477879658922135553,1
4633159212,797494821862645760,1
836222642646495233,1202701910601584658,1
994679694,893510978,1
1384019381491933185,1442396987484110849,1
1277424812550389760,446349066,1
1180338291582865408,1390388083388977156,1
357615469,24340071,1
3045572044,166564217,1
4904069649,1019029184939790336,1
1479902506541101056,1577189965313761280,1
713797716246069248,724840995607695361,1
1411368697021747202,1112683869013073920,1
711746550,1304044184266043392,1
711746550,1577057350703267840,1
711746550,4538490275,1
711746550,303372815,1
711746550,2348029145,1
711746550,149293286,1
711746550,1676279737,1
711746550,1205744922546053120,1
711746550,2594347856,1
711746550,876865462927319041,1
711746550,876865462927319041,1
711746550,876865462927319041,1
711746550,876865462927319041,1
711746550,4702580045,1
711746550,444667460,1
32678317,1396997796306227200,1
32678317,1544188141711626241,1
1127282936884137985,724840995607695361,1
1127282936884137985,3399303473,1
1127282936884137985,829772331908288513,1
1361706062575927301,2471912622,1
1361706062575927301,1248411268257665024,1
1361706062575927301,1614419561788440576,1
1361706062575927301,829861008181182465,1
1361706062575927301,1387713036652355587,1
1361706062575927301,1566489804665004032,1
1361706062575927301,1429460569128591367,1
1361706062575927301,1485281851484823563,1
1361706062575927301,1300310676053741568,1
1361706062575927301,147884268,1
1361706062575927301,1033086820588892160,1
1361706062575927301,1632814242,1
1361706062575927301,1579358903921319937,1
1361706062575927301,4879759132,1
1361706062575927301,1292792114804224002,1
1361706062575927301,1579358903921319937,1
964448145852821504,1243638179967700992,1
964448145852821504,1076119023438434304,1
964448145852821504,846760536616394752,1
1524018627552370692,1063571326315696128,1
1524018627552370692,1482160532899704838,1
1524018627552370692,1508699942495272969,1
1524018627552370692,1196580430927056896,1
1396997796306227200,1349948166381195264,1
2471912622,1300310676053741568,1
2471912622,1390388083388977156,1
1064708729013194752,1029744016848572416,1
1505243563487117318,2472606763,1
1505243563487117318,1487277428703887360,1
1505243563487117318,1268343830887174147,1
743986326274334721,996200619420602368,1
743986326274334721,996200619420602368,1
1045475206054248448,1372026370520461314,1
1045475206054248448,1383295222650609669,1
1248411268257665024,1361706062575927301,1
1248411268257665024,1027244697213972481,1
1248411268257665024,1632814242,1
1001510922115059712,1205744922546053120,1
1216104019472547843,1372026370520461314,1
2472606763,1320091539960434688,1
2472606763,1176667747507306496,1
2472606763,1205744922546053120,1
2472606763,1487277428703887360,1
570995968,380898822,1
570995968,2830098057,1
3384626645,2580983985,1
1425541218172276745,1432796276505075717,1
1304044184266043392,4689449659,1
1259292887562452999,516016775,1
1259292887562452999,1019029184939790336,1
1259292887562452999,1528929300,1
1963045632,3164709733,1
1434593363102244867,1350272588824633345,1
1244530892682465281,1527845582290792449,1
31703878,831835006746112000,1
1577189965313761280,1596165100964044802,1
1577189965313761280,1511583829890600961,1
1577189965313761280,1576409796462395392,1
1577189965313761280,1391417362855907328,1
1577189965313761280,1186475972893261824,1
1577189965313761280,1541930683375157248,1
1577189965313761280,1601298406525308930,1
1577189965313761280,1339723277078556673,1
2580983985,2841906751,1
2580983985,229684325,1
2580983985,1255653691,1
724840995607695361,2726978520,1
724840995607695361,1040674709266997251,1
724840995607695361,3222355264,1
724840995607695361,195399545,1
724840995607695361,1076119023438434304,1
724840995607695361,1384813789,1
724840995607695361,1260403495250862080,1
724840995607695361,4786124542,1
724840995607695361,357556151,1
724840995607695361,708759733319114752,1
724840995607695361,1155807676087099392,1
724840995607695361,1019029184939790336,1
724840995607695361,839052609352683521,1
724840995607695361,701441475666698242,1
724840995607695361,1085941845899661312,1
724840995607695361,1218065601362399232,1
724840995607695361,560649262,1
724840995607695361,324714646,1
724840995607695361,922711369392316416,1
724840995607695361,2726978520,1
724840995607695361,796221437073883136,1
724840995607695361,152454395,1
724840995607695361,1065878822027878400,1
724840995607695361,145924705,1
724840995607695361,2926446828,1
724840995607695361,411663058,1
724840995607695361,1033424965301948419,1
724840995607695361,1065437538,1
1330004465131286529,3304574266,1
1330004465131286529,1252540170219466752,1
1330004465131286529,1027244697213972481,1
1330004465131286529,1515885350866018304,1
1330004465131286529,1485281851484823563,1
1330004465131286529,1390388083388977156,1
1460296508247584770,1071603281225506816,1
852641232056700928,849262454706188289,1
852641232056700928,1071603281225506816,1
1159054394157150209,1324740006846423040,1
1614419561788440576,1400532013438976005,1
1247248618727317513,1392884702931992583,1
1247248618727317513,1555986958568005638,1
1247248618727317513,1530987498855350272,1
1247248618727317513,2459801851,1
1596165100964044802,1567735776149897216,1
1596165100964044802,1391417362855907328,1
1596165100964044802,1601298406525308930,1
1492275977216483331,1082761492196483075,1
1472326993547075594,1541930683375157248,1
363922487,522799085,1
363922487,878924300,1
2168376014,938611311046545408,1
2168376014,1200525230810304513,1
2168376014,1078887394860969985,1
2168376014,1429460569128591367,1
2168376014,1168323543324606464,1
2168376014,1200525230810304513,1
2168376014,1347337535765168129,1
2168376014,1310357738443231232,1
2168376014,1247619543985512454,1
2168376014,1541930683375157248,1
2168376014,1480234646893785090,1
2168376014,1382511216422191109,1
2168376014,1532924448915226625,1
2168376014,1551855818857148416,1
2168376014,1530987498855350272,1
2168376014,1205744922546053120,1
2168376014,1579358903921319937,1
2168376014,4879759132,1
2168376014,1579358903921319937,1
986238370580873224,767558944189353985,1
2726978520,335686779,1
474271423,444667460,1
885490278307700740,226805918,1
885490278307700740,479121940,1
3304574266,1347337535765168129,1
3304574266,995443037563125763,1
4736186195,1302465672350318593,1
1329613885721206784,1511145632769187842,1
829861008181182465,1433169948860424195,1
829861008181182465,2720132262,1
829861008181182465,1361706062575927301,1
829861008181182465,810212630568849408,1
829861008181182465,17119319,1
829861008181182465,17119319,1
829861008181182465,1632814242,1
1135141639054172161,1046284326118121472,1
1135141639054172161,2458251281,1
1135141639054172161,1506423107308900363,1
1135141639054172161,1551855818857148416,1
1135141639054172161,1505361029609500672,1
1135141639054172161,1324740006846423040,1
1135141639054172161,1192168345606471680,1
893510978,246594598,1
893510978,762159393697771520,1
893510978,257999444,1
893510978,967723819363454976,1
893510978,957092665144827904,1
893510978,2242766680,1
967402404,357965339,1
1217970494336589825,380755080,1
1217970494336589825,1033424965301948419,1
745701683779428353,1176233392444190720,1
1413580228283314178,3075439927,1
1413580228283314178,1110349561321541632,1
1413580228283314178,40478907,1
1413580228283314178,552876525,1
1413580228283314178,702225768735059968,1
1413580228283314178,319901351,1
1413580228283314178,1567137662,1
1413580228283314178,1579088689,1
1413580228283314178,1576914243764600833,1
1413580228283314178,3285709428,1
1413580228283314178,931944482395656192,1
1413580228283314178,926578771968315392,1
1413580228283314178,1278060691576979457,1
65057208,303372815,1
2887347376,2287129336,1
2887347376,1205744922546053120,1
3156860298,1079204665982500864,1
3156860298,1314298497131147265,1
3156860298,195399545,1
3156860298,64884538,1
3156860298,1412812394028470277,1
3156860298,952586761,1
3156860298,1078887394860969985,1
3156860298,1303897533425487872,1
3156860298,1261134243855347712,1
3156860298,25949084,1
3156860298,1506423107308900363,1
3156860298,1473753129908908035,1
3156860298,1530987498855350272,1
3156860298,1505361029609500672,1
3156860298,2505355678,1
3156860298,558748310,1
3156860298,152454395,1
3156860298,1439907865376985094,1
3156860298,1497282319907840003,1
1407604987115409414,1579358903921319937,1
1407604987115409414,1579358903921319937,1
401404404,3155902487,1
401404404,1424435774041231361,1
401404404,1205744922546053120,1
1431084161440235655,3399303473,1
1431084161440235655,999411446936039424,1
285191164,1317721729762914304,1
285191164,1457406969933967367,1
836802111761498113,1194451916669014017,1
2938769266,869272432653291522,1
225928430,784778542169092098,1
321078414,1065769316979593216,1
1208829008584085505,1372055742690168838,1
3222355264,1205744922546053120,1
1092892138793246721,1592933418614095874,1
1092892138793246721,1205744922546053120,1
131824053,796848240410980352,1
1557953581302829057,1505361029609500672,1
156760586,149293286,1
1210306714160861185,1301488728070860802,1
1210306714160861185,1301488728070860802,1
1210306714160861185,1301488728070860802,1
1210306714160861185,1301488728070860802,1
492717700,2275817006,1
492717700,560649262,1
492717700,559026435,1
492717700,707618956912107521,1
1012117108841476098,1522310622121054211,1
177439542,447601069,1
1020075718850564097,3304646089,1
1020075718850564097,2505355678,1
2465266770,320440403,1
1562564348404711426,2458251281,1
1047858749770280960,407436562,1
828577668576731136,600870926,1
828577668576731136,1065769316979593216,1
3399303473,53152954,1
3399303473,831835006746112000,1
4043335336,797494821862645760,1
842947642955087872,3536782095,1
842947642955087872,881574589851193344,1
842947642955087872,1151226136313176064,1
842947642955087872,2219284589,1
842947642955087872,1021289079445520384,1
1271012057714958341,1403032379644649473,1
1271012057714958341,1291030202353508354,1
1271012057714958341,978014363381587969,1
1271012057714958341,1381429705602183171,1
3304135085,938611311046545408,1
3196745364,1297347383890714626,1
3196745364,118492487,1
3196745364,899803861,1
3196745364,857768915853824000,1
1567252009799286784,1576375089683210240,1
1511583829890600961,1247619543985512454,1
1511583829890600961,2458251281,1
1511583829890600961,1551855818857148416,1
996200619420602368,1379954500560117764,1
996200619420602368,1327814529548488705,1
996200619420602368,970611486,1
996200619420602368,1326439132806012931,1
1481680554965807108,1191770513561071622,1
1428928739572862993,1479938388778180609,1
1428928739572862993,1479938388778180609,1
796848240410980352,932755143442956288,1
2275817006,826191290,1
2275817006,1142573155560693760,1
2275817006,322900755,1
2275817006,1535124780,1
1475117521284083721,1004795767373094914,1
1475117521284083721,1259956372650803200,1
1194451916669014017,3289731848,1
1079204665982500864,1029744016848572416,1
4400077829,1203766757128900610,1
1567735776149897216,1391417362855907328,1
1567735776149897216,1046284326118121472,1
1567735776149897216,1429460569128591367,1
1567735776149897216,1479938388778180609,1
1567735776149897216,1392884702931992583,1
1567735776149897216,1384123725973385221,1
1567735776149897216,1522310622121054211,1
1567735776149897216,1554835635818573826,1
1567735776149897216,1404681128565485570,1
1567735776149897216,1506423107308900363,1
1567735776149897216,1232854493026553861,1
1567735776149897216,1232854493026553861,1
1567735776149897216,1505361029609500672,1
1567735776149897216,488750881,1
1567735776149897216,1020372352222318593,1
1567735776149897216,1020372352222318593,1
1567735776149897216,1576375089683210240,1
1567735776149897216,1183454927928090626,1
1567735776149897216,1579358903921319937,1
1567735776149897216,1317721729762914304,1
1567735776149897216,1479938388778180609,1
1567735776149897216,1380264106318561286,1
1567735776149897216,48928846,1
1567735776149897216,1566159228284182528,1
1567735776149897216,1566037459640520706,1
1567735776149897216,1579358903921319937,1
1567735776149897216,1339723277078556673,1
1418671144291475458,1599491614774280194,1
1314298497131147265,1506423107308900363,1
3631563373,2764388202,1
3631563373,1326439132806012931,1
3155902487,1011426770,1
439789233,2663969135,1
2753300521,1157622463661928448,1
195399545,587083013,1
195399545,1227799095298805760,1
195399545,755385256325165056,1
195399545,839052609352683521,1
1076119023438434304,1488859483703066626,1
1076119023438434304,559026435,1
1029744016848572416,2334234049,1
1029744016848572416,875248917037727746,1
303529450,721792868,1
303529450,132711417,1
1488859483703066626,1077289663688204288,1
3128069366,1151226136313176064,1
1400532013438976005,1184814992882683904,1
1521818538473840643,1429460569128591367,1
1521818538473840643,1530987498855350272,1
394455321,1221626220321705986,1
938611311046545408,1506423107308900363,1
1365486221204586496,3104929534,1
1365486221204586496,1532924448915226625,1
1365486221204586496,950004757,1
1365486221204586496,1350272588824633345,1
1365486221204586496,1552880406621409280,1
1365486221204586496,1456380987584094208,1
1472667541784997899,1507986124957958145,1
1472667541784997899,1224493660122816515,1
826191290,1077289663688204288,1
826191290,21982520,1
826191290,25949084,1
826191290,1019029184939790336,1
826191290,2590740709,1
826191290,579185528,1
826191290,985171452625223680,1
826191290,145924705,1
826191290,2546775988,1
1012426878597128193,124272828,1
1012426878597128193,153216426,1
3104929534,1326925588398034945,1
3104929534,1506731564486508545,1
299938707,2478810924,1
299938707,200727553,1
299938707,1549249848175517696,1
299938707,2280510077,1
299938707,1604339385281007616,1
299938707,1604339385281007616,1
1391417362855907328,1429460569128591367,1
1391417362855907328,1382511216422191109,1
1391417362855907328,1506423107308900363,1
1391417362855907328,1339723277078556673,1
1177266577,4789652353,1
1459578357214068737,1247564595964907520,1
1459578357214068737,1615777267141206016,1
1322360689210568706,1168323543324606464,1
1322360689210568706,1192168345606471680,1
2478810924,879545863013629952,1
2870141442,295020149,1
92092610,49305937,1
875230806905630724,1866697777,1
875230806905630724,3054985513,1
875230806905630724,1372636188885065728,1
875230806905630724,177128225,1
875230806905630724,152454395,1
960163117031481346,1485190778783686657,1
960163117031481346,1144059409829642240,1
4637580673,53403953,1
4637580673,1098522476194066432,1
4637580673,1301532851528175636,1
4637580673,843467473110286336,1
4637580673,1961911087,1
1485190778783686657,1335974299266584580,1
1485190778783686657,319901351,1
1485190778783686657,1461454476443676672,1
1485190778783686657,1151226136313176064,1
1485190778783686657,1470131053771866128,1
1485190778783686657,1020781831,1
1378187171136425992,1142856105342787585,1
1378187171136425992,391675675,1
1378187171136425992,2926314235,1
1378187171136425992,25949084,1
1378187171136425992,1420539668387356673,1
1378187171136425992,1019029184939790336,1
1378187171136425992,1418416718678953984,1
1378187171136425992,1016118811471286279,1
1378187171136425992,49823062,1
1378187171136425992,1344647423013117954,1
851629139320819713,1509732414909784068,1
966692470707904513,1328916810108899328,1
966692470707904513,926578771968315392,1
1335974299266584580,1365175418962247681,1
316197661,2771768362,1
316197661,1923881190,1
1229608542535024641,2496179814,1
3287317669,1153122327036456960,1
1582995488323821568,816737915682299904,1
46267079,26793522,1
1440719510609141768,864970759,1
1440719510609141768,1473753129908908035,1
1440719510609141768,1341404955408785416,1
1440719510609141768,1464493851800969216,1
1440719510609141768,1470134376969109508,1
1440719510609141768,1348068878652473344,1
1440719510609141768,1317721729762914304,1
702815106988642304,1673712960,1
2400170606,577453964,1
1407034709452992515,929753849090461697,1
828064105986666496,1507487222,1
1387713036652355587,51863154,1
1387713036652355587,1632814242,1
1387713036652355587,1390388083388977156,1
1077289663688204288,2496179814,1
1059258655630069760,1310357738443231232,1
53152954,1078284516,1
1601756847391784963,1506423107308900363,1
394313467,1264069717691695104,1
394313467,2433320906,1
4538490275,797494821862645760,1
4538490275,2959779365,1
520041391,1195623220617129985,1
520041391,464273554,1
1003172994074710017,1331054509821399042,1
1003172994074710017,1118325921122004992,1
1566489804665004032,1027244697213972481,1
1566489804665004032,1485281851484823563,1
1566489804665004032,1300310676053741568,1
1566489804665004032,1390388083388977156,1
1566489804665004032,1583939008756940801,1
872804310920376320,728829003570814977,1
983169617374965760,1157622463661928448,1
983169617374965760,1506423107308900363,1
1671761358,560649262,1
1671761358,1383295222650609669,1
1385326202148114435,1855757678,1
1385326202148114435,1456380987584094208,1
166564217,712734319,1
1193233846818476032,2496179814,1
404798825,1059174288685711362,1
404798825,1059174288685711362,1
947146662774034432,1314210036793499650,1
1157622463661928448,1078887394860969985,1
1157622463661928448,1479938388778180609,1
1157622463661928448,1383901675660869637,1
1157622463661928448,1506423107308900363,1
1157622463661928448,1324740006846423040,1
1157622463661928448,1301488728070860802,1
1157622463661928448,1301488728070860802,1
1157622463661928448,1301488728070860802,1
1157622463661928448,1301488728070860802,1
1157622463661928448,1348068878652473344,1
1157622463661928448,1479938388778180609,1
1157622463661928448,1552409677496991745,1
1157622463661928448,1566037459640520706,1
1157622463661928448,2496179814,1
1157622463661928448,1457406969933967367,1
1157622463661928448,1339723277078556673,1
1046284326118121472,1479938388778180609,1
1046284326118121472,1473753129908908035,1
1046284326118121472,1324740006846423040,1
1046284326118121472,1479938388778180609,1
1046284326118121472,1184814992882683904,1
1429460569128591367,1027244697213972481,1
1429460569128591367,1247619543985512454,1
1429460569128591367,1541930683375157248,1
1429460569128591367,1390388083388977156,1
2366269672,864090486168051712,1
2366269672,1480234646893785090,1
1473750833414107138,1544188141711626241,1
1056594231895228416,74042594,1
1056594231895228416,1614021398,1
1056594231895228416,365730509,1
795468524366004224,1356062975891812352,1
1168323543324606464,2926314235,1
1168323543324606464,1254493510130118656,1
1168323543324606464,1506423107308900363,1
1168323543324606464,1350272588824633345,1
1168323543324606464,1317721729762914304,1
1168323543324606464,1202701910601584658,1
1168323543324606464,1345549880513720320,1
1209606926507692032,1126100853797081088,1
1356278234967642114,1138875470227881986,1
1356278234967642114,757594555030142976,1
1096924940371144704,831835006746112000,1
1096924940371144704,1284332058882592769,1
1096924940371144704,707171938335137792,1
1025830629269749760,1035299424,1
1025830629269749760,2729370851,1
1432796276505075717,1489479755867070467,1
1432796276505075717,1169759107785601024,1
1205968607974510592,3536782095,1
1205968607974510592,1300310676053741568,1
1205968607974510592,1202701910601584658,1
1205968607974510592,1159986002431078400,1
1543371015119671296,1502073346816622593,1
2692143571,3091942665,1
1121486123371511808,845428411749281793,1
1121486123371511808,4070523839,1
2721075285,1004795767373094914,1
2721075285,1250986672847826945,1
2721075285,1336339431775678464,1
2721075285,1417607817414991875,1
1138875470227881986,112009924,1
1479938388778180609,2458251281,1
1479938388778180609,1579358903921319937,1
1479938388778180609,1579358903921319937,1
1446601558867779589,1148346738807365640,1
1328916810108899328,1244556142803550208,1
1328916810108899328,2505355678,1
1182374534172893191,377611715,1
1182374534172893191,1032757228552503298,1
1182374534172893191,1546545140499730435,1
1182374534172893191,1184746880,1
1182374534172893191,985848840128524288,1
1182374534172893191,1299505559322927105,1
491475965,2569365314,1
197893197,153216426,1
3293397800,380755080,1
1027244697213972481,1390388083388977156,1
1306284347658579970,456027491,1
1306284347658579970,1176667747507306496,1
1306284347658579970,701441475666698242,1
1306284347658579970,1482160532899704838,1
1306284347658579970,806399585216237568,1
1306284347658579970,1196580430927056896,1
1306284347658579970,1356895687934414848,1
1463142352126623750,2505355678,1
456027491,91165402,1
456027491,287793437,1
1280020483703025665,322900755,1
1280020483703025665,3298669321,1
1280020483703025665,411663058,1
1401729509548859396,1106239842990592000,1
1401729509548859396,1166473600611901441,1
1401729509548859396,230573017,1
1401729509548859396,702225768735059968,1
1401729509548859396,1379954500560117764,1
1401729509548859396,1370171258739027968,1
1401729509548859396,1213547772017692672,1
1401729509548859396,1213547772017692672,1
1401729509548859396,995048482716160001,1
1401729509548859396,757594555030142976,1
1401729509548859396,1336339431775678464,1
1401729509548859396,876865462927319041,1
1401729509548859396,876865462927319041,1
1401729509548859396,876865462927319041,1
1401729509548859396,876865462927319041,1
1401729509548859396,1213547772017692672,1
1401729509548859396,1213547772017692672,1
33788734,20816566,1
2560686942,1061629980,1
2560686942,118492487,1
2560686942,2633082543,1
1518940416883793926,374557132,1
1518940416883793926,2247326847,1
1518940416883793926,1584328556,1
3419431055,2766635081,1
1551111727844134912,28509188,1
4789652353,118492487,1
2926314235,380755080,1
1096012008506490883,1121734469973630976,1
1211965930055454720,3102277280,1
261516445,304154528,1
1515885350866018304,1310357738443231232,1
1515885350866018304,1485281851484823563,1
1515885350866018304,1601298406525308930,1
1515885350866018304,1579358903921319937,1
1515885350866018304,1580318116256571392,1
1515885350866018304,1473709085447053319,1
1515885350866018304,1566159228284182528,1
1515885350866018304,1579358903921319937,1
220310100,4446817846,1
766082516667207680,1404681128565485570,1
539400489,1559353992,1
2290379322,23683537,1
2290379322,380755080,1
3233916093,322900755,1
1072367561982033926,1119793315568918528,1
1392884702931992583,1473753129908908035,1
1392884702931992583,1576375089683210240,1
1392884702931992583,1317721729762914304,1
1392884702931992583,1192168345606471680,1
1392884702931992583,1457406969933967367,1
4841526674,1368975953704013830,1
230573017,1370171258739027968,1
230573017,1272922998866092032,1
3536782095,269496056,1
864963900634169344,545561602,1
1171088302079959040,1066298746764500993,1
1321069638,560649262,1
112009924,413496602,1
872677372788490240,2878828994,1
1372026370520461314,357556151,1
816737915682299904,1383295222650609669,1
857035836906496002,4770160747,1
1384123725973385221,1551855818857148416,1
1384123725973385221,1457406969933967367,1
357556151,1362774283668369413,1
216751439,938599190162296832,1
2198927040,797494821862645760,1
2255178884,547380158,1
260980994,1491671832738607104,1
260980994,3331507299,1
2718591242,1331345309969096704,1
755385256325165056,2921199355,1
1596280528793088001,233648651,1
888902391038451714,1123532297427460098,1
888902391038451714,1075926612254826496,1
336315701,58591835,1
192611863,552876525,1
1503878525119520773,1556339698695606279,1
1871827806,1214200625333862400,1
1871827806,1271171570,1
1649540562,1403420291687239683,1
1261134243855347712,1186475972893261824,1
1261134243855347712,341286273,1
1261134243855347712,341286273,1
1261134243855347712,1021054742053752832,1
1261134243855347712,1383901675660869637,1
1261134243855347712,1348068878652473344,1
1261134243855347712,1317721729762914304,1
1261134243855347712,1339723277078556673,1
2905119988,340134905,1
552876525,177128225,1
982881875353063425,761752583379701760,1
982881875353063425,761752583379701760,1
982881875353063425,761752583379701760,1
982881875353063425,761752583379701760,1
2197415937,1336339431775678464,1
1403420291687239683,153216426,1
1203766757128900610,177128225,1
832396692339171329,1403832547868655699,1
832396692339171329,1453407290535469186,1
832396692339171329,1326439132806012931,1
1555986958568005638,1506423107308900363,1
1555986958568005638,1551855818857148416,1
1186475972893261824,1506423107308900363,1
488536969,1344257545582632960,1
3923995467,358572149,1
553203079,2184695238,1
1387508577267556358,2793331539,1
741622257399779328,969162088395493376,1
741622257399779328,1134269857535528960,1
1254493510130118656,1473709085447053319,1
1428762668350025729,1192168345606471680,1
1245225913752657925,802516590,1
3371297956,1101144624167636992,1
251193778,1264069717691695104,1
1520784618,295020149,1
335686779,2551878924,1
335686779,2726978520,1
2675685480,709746918650417152,1
1510196597929431044,1213972251692765186,1
51863154,1300310676053741568,1
1061629980,920321699672940544,1
1544188141711626241,1464493851800969216,1
83618305,233036681,1
83618305,172477459,1
83618305,857768915853824000,1
163694581,1605298873,1
960540769261096967,1520463281101717505,1
960540769261096967,706815402056278016,1
960540769261096967,3028798931,1
1379954500560117764,996200619420602368,1
1379954500560117764,970611486,1
1472998765879607296,118492487,1
1264069717691695104,4253358928,1
1264069717691695104,1392884306599682048,1
1264069717691695104,1512627187169599488,1
1283935761843261441,1155980184970883072,1
3228058932,793127354801324032,1
3228058932,1597955791981408256,1
3228058932,1597955791981408256,1
3228058932,1597955791981408256,1
3228058932,1597955791981408256,1
1069553977,786266287055917056,1
3300385160,1003260076533035010,1
1166368776281108480,784778542169092098,1
1166368776281108480,1195623220617129985,1
1351398876125814784,975410409489432576,1
1351398876125814784,975410409489432576,1
1004795767373094914,1151226136313176064,1
1004795767373094914,1338015014578483200,1
1004795767373094914,1336339431775678464,1
1004795767373094914,2901940655,1
1004795767373094914,953006976920940545,1
1453550783560142848,1382511216422191109,1
4770160747,1159513644801167362,1
1522414857513017344,1576914243764600833,1
1522414857513017344,1470131053771866128,1
243913199,1203011481228496896,1
243913199,2730177849,1
864970759,1601298406525308930,1
460562507,1222519563260256257,1
4865602521,849086128368082944,1
4865602521,1121102867170041863,1
715286093097250816,1229044308180905984,1
53403953,1098522476194066432,1
53403953,199841012,1
1572295135,2896840753,1
364071722,2620852504,1
2543802064,2300363124,1
802362747228798976,1035058161521123329,1
784778542169092098,985171452625223680,1
784778542169092098,2892540705,1
319901351,30767914,1
319901351,1455268154,1
319901351,1158254749323583488,1
710033095152504832,1392865259195613186,1
3304646089,803129849342816257,1
3304646089,1416018045772865544,1
3304646089,1488642885251747842,1
3302799450,1714963087,1
3298669321,602765929,1
928433409046740992,1006215118009577473,1
64593653,848511635279011840,1
1554835635818573826,1383901675660869637,1
1554835635818573826,1506423107308900363,1
1098522476194066432,371331610,1
1098522476194066432,1301532851528175636,1
1609971386981945345,1480234646893785090,1
887699096,360128924,1
1310357738443231232,1548302078560194567,1
1310357738443231232,1473709085447053319,1
1002011670,2802925453,1
4428676992,700451261729153024,1
1418416952,1151226136313176064,1
30767914,1495227869970243585,1
30767914,1184746880,1
30767914,118492487,1
30767914,177128225,1
30767914,2579116754,1
817241934343204865,52797418,1
3304495477,72072636,1
1349844661,783440042312204288,1
3288650480,797494821862645760,1
1019029184939790336,2393918623,1
1019029184939790336,49823062,1
1247619543985512454,1485281851484823563,1
1247619543985512454,1324740006846423040,1
1247619543985512454,995443037563125763,1
1247619543985512454,1348068878652473344,1
521262237,79112147,1
1562319924789669889,1064886726,1
425958751,80492469,1
425958751,242523212,1
958390288090849282,1206270463,1
333036958,176666603,1
333036958,1389298082479759362,1
333036958,938599190162296832,1
1348538430809137152,1371020822010228739,1
1348538430809137152,1109250918430769152,1
432531525,255814370,1
1870822201,559026435,1
1155980376390565889,17119319,1
1155980376390565889,17119319,1
1155980376390565889,1088386663074525185,1
1210345185537875973,1562570180672507905,1
176666603,244377274,1
246594598,105604632,1
246594598,731333600956841986,1
246594598,1656192698,1
246594598,56422522,1
246594598,2521407587,1
246594598,535876562,1
280052408,4848610367,1
280052408,823983255431081984,1
280052408,823983255431081984,1
537919746,376559130,1
537919746,708625348,1
915423331897114624,1364377730557505538,1
